symbol,date,price,volume,carry
ZR.V.0,2024-11-11,14.6,817537.0,
ZS.V.0,2024-11-11,1022.0,817537.0,
ZW.V.0,2024-11-11,564.75,817537.0,
CL.V.0,2024-11-12,68.05,817537.0,2.27
GC.V.0,2024-11-12,2604.7,817537.0,2.27
GF.V.0,2024-11-12,243.675,817537.0,2.27
HE.V.0,2024-11-12,82.425,817537.0,2.27
HG.V.0,2024-11-12,4.1435,817537.0,2.27
KE.V.0,2024-11-12,548.25,817537.0,2.27
LE.V.0,2024-11-12,184.45,817537.0,2.27
PL.V.0,2024-11-12,952.2,817537.0,2.27
RB.V.0,2024-11-12,1.9629,817537.0,2.27
SI.V.0,2024-11-12,30.805,817537.0,2.27
ZC.V.0,2024-11-12,429.0,817537.0,2.27
ZL.V.0,2024-11-12,46.26,817537.0,2.27
ZM.V.0,2024-11-12,293.3,817537.0,2.27
ZR.V.0,2024-11-12,14.815,817537.0,2.27
ZS.V.0,2024-11-12,1012.25,817537.0,2.27
ZW.V.0,2024-11-12,553.5,817537.0,2.27
CL.V.0,2024-11-13,68.03,817537.0,2.28
GC.V.0,2024-11-13,2575.0,817537.0,2.28
GF.V.0,2024-11-13,243.5,817537.0,2.28
HE.V.0,2024-11-13,81.8,817537.0,2.28
HG.V.0,2024-11-13,4.0735,817537.0,2.28
KE.V.0,2024-11-13,541.0,817537.0,2.28
LE.V.0,2024-11-13,183.925,817537.0,2.28
PL.V.0,2024-11-13,939.7,817537.0,2.28
RB.V.0,2024-11-13,1.9537,817537.0,2.28
SI.V.0,2024-11-13,30.36,817537.0,2.28
ZC.V.0,2024-11-13,426.0,817537.0,2.28
ZL.V.0,2024-11-13,45.15,817537.0,2.28
ZM.V.0,2024-11-13,291.2,817537.0,2.28
ZR.V.0,2024-11-13,14.945,817537.0,2.28
ZS.V.0,2024-11-13,1006.5,817537.0,2.28
ZW.V.0,2024-11-13,540.75,817537.0,2.28
CL.V.0,2024-11-14,68.62,817537.0,2.26
GC.V.0,2024-11-14,2571.8,817537.0,2.26
GF.V.0,2024-11-14,243.3,817537.0,2.26
HE.V.0,2024-11-14,79.9,817537.0,2.26
HG.V.0,2024-11-14,4.0805,817537.0,2.26
KE.V.0,2024-11-14,534.25,817537.0,2.26
LE.V.0,2024-11-14,183.1,817537.0,2.26
PL.V.0,2024-11-14,942.8,817537.0,2.26
RB.V.0,2024-11-14,1.9466,817537.0,2.26
SI.V.0,2024-11-14,30.455,817537.0,2.26
ZC.V.0,2024-11-14,418.75,817537.0,2.26
ZL.V.0,2024-11-14,44.58,817537.0,2.26
ZM.V.0,2024-11-14,287.2,817537.0,2.26
ZR.V.0,2024-11-14,14.675,817537.0,2.26
ZS.V.0,2024-11-14,988.5,817537.0,2.26
ZW.V.0,2024-11-14,531.75,817537.0,2.26
CL.V.0,2024-11-15,66.95,819482.0,2.27
GC.V.0,2024-11-15,2567.4,819482.0,2.27
GF.V.0,2024-11-15,246.9,819482.0,2.27
HE.V.0,2024-11-15,79.425,819482.0,2.27
HG.V.0,2024-11-15,4.0635,819482.0,2.27
KE.V.0,2024-11-15,540.75,819482.0,2.27
LE.V.0,2024-11-15,185.225,819482.0,2.27
PL.V.0,2024-11-15,946.0,819482.0,2.27
RB.V.0,2024-11-15,1.9475,819482.0,2.27
SI.V.0,2024-11-15,30.335,819482.0,2.27
ZC.V.0,2024-11-15,424.0,819482.0,2.27
ZL.V.0,2024-11-15,45.46,819482.0,2.27
ZM.V.0,2024-11-15,289.6,819482.0,2.27
ZR.V.0,2024-11-15,15.01,819482.0,2.27
ZS.V.0,2024-11-15,998.25,819482.0,2.27
ZW.V.0,2024-11-15,537.0,819482.0,2.27
CL.V.0,2024-11-17,66.77,819482.0,
GC.V.0,2024-11-17,2575.9,819482.0,
HG.V.0,2024-11-17,4.0625,819482.0,
PL.V.0,2024-11-17,950.3,819482.0,
RB.V.0,2024-11-17,1.9178,819482.0,
SI.V.0,2024-11-17,30.475,819482.0,
CL.V.0,2024-11-18,68.98,819482.0,2.27
GC.V.0,2024-11-18,2616.6,819482.0,2.27
GF.V.0,2024-11-18,249.6,819482.0,2.27
HE.V.0,2024-11-18,83.375,819482.0,2.27
HG.V.0,2024-11-18,4.124,819482.0,2.27
KE.V.0,2024-11-18,566.25,819482.0,2.27
LE.V.0,2024-11-18,186.025,819482.0,2.27
PL.V.0,2024-11-18,974.6,819482.0,2.27
RB.V.0,2024-11-18,1.98,819482.0,2.27
SI.V.0,2024-11-18,31.25,819482.0,2.27
ZC.V.0,2024-11-18,429.25,819482.0,2.27
ZL.V.0,2024-11-18,45.59,819482.0,2.27
ZM.V.0,2024-11-18,290.7,819482.0,2.27
ZR.V.0,2024-11-18,15.105,819482.0,2.27
ZS.V.0,2024-11-18,1010.0,819482.0,2.27
ZW.V.0,2024-11-18,546.75,819482.0,2.27
CL.V.0,2024-11-19,69.5,819482.0,2.27
GC.V.0,2024-11-19,2638.0,819482.0,2.27
GF.V.0,2024-11-19,251.8,819482.0,2.27
HE.V.0,2024-11-19,82.75,819482.0,2.27
HG.V.0,2024-11-19,4.1695,819482.0,2.27
KE.V.0,2024-11-19,569.25,819482.0,2.27
LE.V.0,2024-11-19,187.975,819482.0,2.27
PL.V.0,2024-11-19,979.1,819482.0,2.27
RB.V.0,2024-11-19,1.9913,819482.0,2.27
SI.V.0,2024-11-19,31.375,819482.0,2.27
ZC.V.0,2024-11-19,427.25,819482.0,2.27
ZL.V.0,2024-11-19,44.84,819482.0,2.27
ZM.V.0,2024-11-19,288.8,819482.0,2.27
ZR.V.0,2024-11-19,15.09,819482.0,2.27
ZS.V.0,2024-11-19,998.5,819482.0,2.27
ZW.V.0,2024-11-19,549.75,819482.0,2.27
CL.V.0,2024-11-20,69.04,819482.0,2.27
GC.V.0,2024-11-20,2654.6,819482.0,2.27
GF.V.0,2024-11-20,252.425,819482.0,2.27
HE.V.0,2024-11-20,84.45,819482.0,2.27
HG.V.0,2024-11-20,4.153,819482.0,2.27
KE.V.0,2024-11-20,572.5,819482.0,2.27
LE.V.0,2024-11-20,187.875,819482.0,2.27
PL.V.0,2024-11-20,967.6,819482.0,2.27
RB.V.0,2024-11-20,1.993,819482.0,2.27
SI.V.0,2024-11-20,30.99,819482.0,2.27
ZC.V.0,2024-11-20,430.25,819482.0,2.27
ZL.V.0,2024-11-20,43.36,819482.0,2.27
ZM.V.0,2024-11-20,289.9,819482.0,2.27
ZR.V.0,2024-11-20,15.13,819482.0,2.27
ZS.V.0,2024-11-20,991.0,819482.0,2.27
ZW.V.0,2024-11-20,571.75,819482.0,2.27
CL.V.0,2024-11-21,70.12,819482.0,2.26
GC.V.0,2024-11-21,2671.1,819482.0,2.26
GF.V.0,2024-11-21,253.6,819482.0,2.26
HE.V.0,2024-11-21,84.65,819482.0,2.26
HG.V.0,2024-11-21,4.1045,819482.0,2.26
KE.V.0,2024-11-21,566.0,819482.0,2.26
LE.V.0,2024-11-21,187.35,819482.0,2.26
PL.V.0,2024-11-21,968.1,819482.0,2.26
RB.V.0,2024-11-21,1.9962,819482.0,2.26
SI.V.0,2024-11-21,30.81,819482.0,2.26
ZC.V.0,2024-11-21,427.0,819482.0,2.26
ZL.V.0,2024-11-21,42.34,819482.0,2.26
ZM.V.0,2024-11-21,289.7,819482.0,2.26
ZR.V.0,2024-11-21,15.155,819482.0,2.26
ZS.V.0,2024-11-21,980.75,819482.0,2.26
ZW.V.0,2024-11-21,568.5,819482.0,2.26
CL.V.0,2024-11-22,71.18,818810.0,2.25
GC.V.0,2024-11-22,2718.2,818810.0,2.25
GF.V.0,2024-11-22,254.425,818810.0,2.25
HE.V.0,2024-11-22,85.7,818810.0,2.25
HG.V.0,2024-11-22,4.085,818810.0,2.25
KE.V.0,2024-11-22,564.75,818810.0,2.25
LE.V.0,2024-11-22,188.3,818810.0,2.25
PL.V.0,2024-11-22,971.0,818810.0,2.25
RB.V.0,2024-11-22,2.0101,818810.0,2.25
SI.V.0,2024-11-22,31.405,818810.0,2.25
ZC.V.0,2024-11-22,426.0,818810.0,2.25
ZL.V.0,2024-11-22,41.95,818810.0,2.25
ZM.V.0,2024-11-22,292.3,818810.0,2.25
ZR.V.0,2024-11-22,15.145,818810.0,2.25
ZS.V.0,2024-11-22,984.75,818810.0,2.25
ZW.V.0,2024-11-22,564.5,818810.0,2.25
CL.V.0,2024-11-24,71.28,818810.0,
GC.V.0,2024-11-24,2721.6,818810.0,
HG.V.0,2024-11-24,4.11,818810.0,
PL.V.0,2024-11-24,976.1,818810.0,
RB.V.0,2024-11-24,2.0154,818810.0,
SI.V.0,2024-11-24,31.47,818810.0,
CL.V.0,2024-11-25,68.64,818810.0,2.23
GC.V.0,2024-11-25,2610.5,818810.0,2.23
GF.V.0,2024-11-25,255.475,818810.0,2.23
HE.V.0,2024-11-25,86.05,818810.0,2.23
HG.V.0,2024-11-25,4.0565,818810.0,2.23
KE.V.0,2024-11-25,558.5,818810.0,2.23
LE.V.0,2024-11-25,187.8,818810.0,2.23
PL.V.0,2024-11-25,937.1,818810.0,2.23
RB.V.0,2024-11-25,1.9437,818810.0,2.23
SI.V.0,2024-11-25,30.155,818810.0,2.23
ZC.V.0,2024-11-25,433.25,818810.0,2.23
ZL.V.0,2024-11-25,41.36,818810.0,2.23
ZM.V.0,2024-11-25,296.0,818810.0,2.23
ZR.V.0,2024-11-25,14.96,818810.0,2.23
ZS.V.0,2024-11-25,986.25,818810.0,2.23
ZW.V.0,2024-11-25,556.5,818810.0,2.23
CL.V.0,2024-11-26,68.86,818810.0,2.23
GC.V.0,2024-11-26,2632.0,818810.0,2.23
GF.V.0,2024-11-26,258.4,818810.0,2.23
HE.V.0,2024-11-26,88.35,818810.0,2.23
HG.V.0,2024-11-26,4.0575,818810.0,2.23
KE.V.0,2024-11-26,558.25,818810.0,2.23
LE.V.0,2024-11-26,187.725,818810.0,2.23
PL.V.0,2024-11-26,932.2,818810.0,2.23
RB.V.0,2024-11-26,1.9483,818810.0,2.23
SI.V.0,2024-11-26,30.46,818810.0,2.23
ZC.V.0,2024-11-26,428.0,818810.0,2.23
ZL.V.0,2024-11-26,42.64,818810.0,2.23
ZM.V.0,2024-11-26,291.2,818810.0,2.23
ZR.V.0,2024-11-26,15.125,818810.0,2.23
ZS.V.0,2024-11-26,983.0,818810.0,2.23
ZW.V.0,2024-11-26,557.0,818810.0,2.23
CL.V.0,2024-11-27,68.78,818810.0,2.2
GC.V.0,2024-11-27,2636.4,818810.0,2.2
GF.V.0,2024-11-27,259.0,818810.0,2.2
HE.V.0,2024-11-27,87.875,818810.0,2.2
HG.V.0,2024-11-27,4.1435,818810.0,2.2
KE.V.0,2024-11-27,545.5,818810.0,2.2
LE.V.0,2024-11-27,188.725,818810.0,2.2
PL.V.0,2024-11-27,934.6,818810.0,2.2
RB.V.0,2024-11-27,1.9348,818810.0,2.2
SI.V.0,2024-11-27,30.13,818810.0,2.2
ZC.V.0,2024-11-27,428.0,818810.0,2.2
ZL.V.0,2024-11-27,40.85,818810.0,2.2
ZM.V.0,2024-11-27,295.5,818810.0,2.2
ZR.V.0,2024-11-27,15.15,818810.0,2.2
ZS.V.0,2024-11-27,989.25,818810.0,2.2
ZW.V.0,2024-11-27,548.25,818810.0,2.2
CL.V.0,2024-11-28,68.84,818810.0,
GC.V.0,2024-11-28,2637.6,818810.0,
HG.V.0,2024-11-28,4.1295,818810.0,
PL.V.0,2024-11-28,937.9,818810.0,
RB.V.0,2024-11-28,1.9363,818810.0,
SI.V.0,2024-11-28,30.305,818810.0,
CL.V.0,2024-11-29,68.15,815182.0,2.19
GC.V.0,2024-11-29,2673.9,815182.0,2.19
GF.V.0,2024-11-29,259.2,815182.0,2.19
HE.V.0,2024-11-29,86.4,815182.0,2.19
HG.V.0,2024-11-29,4.143,815182.0,2.19
KE.V.0,2024-11-29,542.5,815182.0,2.19
LE.V.0,2024-11-29,188.575,815182.0,2.19
PL.V.0,2024-11-29,951.8,815182.0,2.19
RB.V.0,2024-11-29,1.9067,815182.0,2.19
SI.V.0,2024-11-29,31.1,815182.0,2.19
ZC.V.0,2024-11-29,433.25,815182.0,2.19
ZL.V.0,2024-11-29,41.76,815182.0,2.19
ZM.V.0,2024-11-29,293.2,815182.0,2.19
ZR.V.0,2024-11-29,15.24,815182.0,2.19
ZS.V.0,2024-11-29,990.75,815182.0,2.19
ZW.V.0,2024-11-29,549.5,815182.0,2.19
CL.V.0,2024-12-01,68.29,815182.0,
GC.V.0,2024-12-01,2668.5,815182.0,
HG.V.0,2024-12-01,4.1275,815182.0,
PL.V.0,2024-12-01,949.8,815182.0,
RB.V.0,2024-12-01,1.9061,815182.0,
SI.V.0,2024-12-01,30.945,815182.0,
CL.V.0,2024-12-02,68.12,815182.0,2.19
GC.V.0,2024-12-02,2664.7,815182.0,2.19
GF.V.0,2024-12-02,256.85,815182.0,2.19
HE.V.0,2024-12-02,88.0,815182.0,2.19
HG.V.0,2024-12-02,4.149,815182.0,2.19
KE.V.0,2024-12-02,541.0,815182.0,2.19
LE.V.0,2024-12-02,188.05,815182.0,2.19
PL.V.0,2024-12-02,951.8,815182.0,2.19
RB.V.0,2024-12-02,1.9196,815182.0,2.19
SI.V.0,2024-12-02,31.055,815182.0,2.19
ZC.V.0,2024-12-02,433.25,815182.0,2.19
ZL.V.0,2024-12-02,41.36,815182.0,2.19
ZM.V.0,2024-12-02,288.0,815182.0,2.19
ZR.V.0,2024-12-02,15.3,815182.0,2.19
ZS.V.0,2024-12-02,985.5,815182.0,2.19
ZW.V.0,2024-12-02,547.75,815182.0,2.19
CL.V.0,2024-12-03,70.03,815182.0,2.2
GC.V.0,2024-12-03,2664.7,815182.0,2.2
GF.V.0,2024-12-03,259.2,815182.0,2.2
HE.V.0,2024-12-03,87.85,815182.0,2.2
HG.V.0,2024-12-03,4.197,815182.0,2.2
KE.V.0,2024-12-03,542.25,815182.0,2.2
LE.V.0,2024-12-03,189.075,815182.0,2.2
PL.V.0,2024-12-03,956.1,815182.0,2.2
RB.V.0,2024-12-03,1.9613,815182.0,2.2
SI.V.0,2024-12-03,31.47,815182.0,2.2
ZC.V.0,2024-12-03,432.25,815182.0,2.2
ZL.V.0,2024-12-03,42.23,815182.0,2.2
ZM.V.0,2024-12-03,290.2,815182.0,2.2
ZR.V.0,2024-12-03,15.315,815182.0,2.2
ZS.V.0,2024-12-03,991.5,815182.0,2.2
ZW.V.0,2024-12-03,548.25,815182.0,2.2
CL.V.0,2024-12-04,68.76,815182.0,2.21
GC.V.0,2024-12-04,2673.9,815182.0,2.21
GF.V.0,2024-12-04,257.025,815182.0,2.21
HE.V.0,2024-12-04,86.4,815182.0,2.21
HG.V.0,2024-12-04,4.199,815182.0,2.21
KE.V.0,2024-12-04,542.75,815182.0,2.21
LE.V.0,2024-12-04,188.25,815182.0,2.21
PL.V.0,2024-12-04,949.0,815182.0,2.21
RB.V.0,2024-12-04,1.9385,815182.0,2.21
SI.V.0,2024-12-04,31.855,815182.0,2.21
ZC.V.0,2024-12-04,429.75,815182.0,2.21
ZL.V.0,2024-12-04,41.37,815182.0,2.21
ZM.V.0,2024-12-04,291.9,815182.0,2.21
ZR.V.0,2024-12-04,15.16,815182.0,2.21
ZS.V.0,2024-12-04,984.0,815182.0,2.21
ZW.V.0,2024-12-04,547.25,815182.0,2.21
CL.V.0,2024-12-05,68.44,815182.0,2.15
GC.V.0,2024-12-05,2656.7,815182.0,2.15
GF.V.0,2024-12-05,254.75,815182.0,2.15
HE.V.0,2024-12-05,86.45,815182.0,2.15
HG.V.0,2024-12-05,4.1975,815182.0,2.15
KE.V.0,2024-12-05,553.25,815182.0,2.15
LE.V.0,2024-12-05,186.275,815182.0,2.15
PL.V.0,2024-12-05,945.2,815182.0,2.15
RB.V.0,2024-12-05,1.9339,815182.0,2.15
SI.V.0,2024-12-05,31.84,815182.0,2.15
ZC.V.0,2024-12-05,436.0,815182.0,2.15
ZL.V.0,2024-12-05,42.29,815182.0,2.15
ZM.V.0,2024-12-05,290.7,815182.0,2.15
ZR.V.0,2024-12-05,15.145,815182.0,2.15
ZS.V.0,2024-12-05,994.0,815182.0,2.15
ZW.V.0,2024-12-05,558.25,815182.0,2.15
CL.V.0,2024-12-06,67.17,814481.0,2.17
GC.V.0,2024-12-06,2654.9,814481.0,2.17
GF.V.0,2024-12-06,256.15,814481.0,2.17
HE.V.0,2024-12-06,87.475,814481.0,2.17
HG.V.0,2024-12-06,4.196,814481.0,2.17
KE.V.0,2024-12-06,552.25,814481.0,2.17
LE.V.0,2024-12-06,186.025,814481.0,2.17
PL.V.0,2024-12-06,934.9,814481.0,2.17
RB.V.0,2024-12-06,1.9043,814481.0,2.17
SI.V.0,2024-12-06,31.485,814481.0,2.17
ZC.V.0,2024-12-06,440.0,814481.0,2.17
ZL.V.0,2024-12-06,43.0,814481.0,2.17
ZM.V.0,2024-12-06,287.4,814481.0,2.17
ZR.V.0,2024-12-06,15.075,814481.0,2.17
ZS.V.0,2024-12-06,994.75,814481.0,2.17
ZW.V.0,2024-12-06,556.25,814481.0,2.17
CL.V.0,2024-12-08,67.33,814481.0,
GC.V.0,2024-12-08,2662.4,814481.0,
HG.V.0,2024-12-08,4.2045,814481.0,
PL.V.0,2024-12-08,936.9,814481.0,
RB.V.0,2024-12-08,1.9088,814481.0,
SI.V.0,2024-12-08,31.59,814481.0,
CL.V.0,2024-12-09,68.15,814481.0,2.21
GC.V.0,2024-12-09,2683.0,814481.0,2.21
GF.V.0,2024-12-09,255.625,814481.0,2.21
HE.V.0,2024-12-09,86.5,814481.0,2.21
HG.V.0,2024-12-09,4.261,814481.0,2.21
KE.V.0,2024-12-09,558.25,814481.0,2.21
LE.V.0,2024-12-09,187.075,814481.0,2.21
PL.V.0,2024-12-09,949.0,814481.0,2.21
RB.V.0,2024-12-09,1.943,814481.0,2.21
SI.V.0,2024-12-09,32.525,814481.0,2.21
ZC.V.0,2024-12-09,441.25,814481.0,2.21
ZL.V.0,2024-12-09,42.75,814481.0,2.21
ZM.V.0,2024-12-09,289.5,814481.0,2.21
ZR.V.0,2024-12-09,15.13,814481.0,2.21
ZS.V.0,2024-12-09,989.5,814481.0,2.21
ZW.V.0,2024-12-09,558.25,814481.0,2.21
CL.V.0,2024-12-10,68.5,814481.0,2.24
GC.V.0,2024-12-10,2723.8,814481.0,2.24
GF.V.0,2024-12-10,257.325,814481.0,2.24
HE.V.0,2024-12-10,84.55,814481.0,2.24
HG.V.0,2024-12-10,4.271,814481.0,2.24
KE.V.0,2024-12-10,565.25,814481.0,2.24
LE.V.0,2024-12-10,189.075,814481.0,2.24
PL.V.0,2024-12-10,948.0,814481.0,2.24
RB.V.0,2024-12-10,1.9508,814481.0,2.24
SI.V.0,2024-12-10,32.655,814481.0,2.24
ZC.V.0,2024-12-10,448.5,814481.0,2.24
ZL.V.0,2024-12-10,42.72,814481.0,2.24
ZM.V.0,2024-12-10,291.9,814481.0,2.24
ZR.V.0,2024-12-10,15.105,814481.0,2.24
ZS.V.0,2024-12-10,995.25,814481.0,2.24
ZW.V.0,2024-12-10,561.5,814481.0,2.24
CL.V.0,2024-12-11,70.36,814481.0,2.22
GC.V.0,2024-12-11,2753.9,814481.0,2.22
GF.V.0,2024-12-11,258.925,814481.0,2.22
HE.V.0,2024-12-11,84.4,814481.0,2.22
HG.V.0,2024-12-11,4.2655,814481.0,2.22
KE.V.0,2024-12-11,566.0,814481.0,2.22
LE.V.0,2024-12-11,191.45,814481.0,2.22
PL.V.0,2024-12-11,953.5,814481.0,2.22
RB.V.0,2024-12-11,1.9925,814481.0,2.22
SI.V.0,2024-12-11,32.845,814481.0,2.22
ZC.V.0,2024-12-11,448.0,814481.0,2.22
ZL.V.0,2024-12-11,42.41,814481.0,2.22
ZM.V.0,2024-12-11,291.2,814481.0,2.22
ZR.V.0,2024-12-11,15.01,814481.0,2.22
ZS.V.0,2024-12-11,995.5,814481.0,2.22
ZW.V.0,2024-12-11,562.25,814481.0,2.22
CL.V.0,2024-12-12,69.94,814481.0,2.25
GC.V.0,2024-12-12,2704.9,814481.0,2.25
GF.V.0,2024-12-12,258.375,814481.0,2.25
HE.V.0,2024-12-12,84.575,814481.0,2.25
HG.V.0,2024-12-12,4.232,814481.0,2.25
KE.V.0,2024-12-12,563.0,814481.0,2.25
LE.V.0,2024-12-12,190.925,814481.0,2.25
PL.V.0,2024-12-12,938.2,814481.0,2.25
RB.V.0,2024-12-12,1.993,814481.0,2.25
SI.V.0,2024-12-12,31.475,814481.0,2.25
ZC.V.0,2024-12-12,443.75,814481.0,2.25
ZL.V.0,2024-12-12,42.68,814481.0,2.25
ZM.V.0,2024-12-12,289.4,814481.0,2.25
ZR.V.0,2024-12-12,15.0,814481.0,2.25
ZS.V.0,2024-12-12,995.25,814481.0,2.25
ZW.V.0,2024-12-12,558.75,814481.0,2.25
CL.V.0,2024-12-13,71.09,814066.0,2.26
GC.V.0,2024-12-13,2665.9,814066.0,2.26
GF.V.0,2024-12-13,257.875,814066.0,2.26
HE.V.0,2024-12-13,85.625,814066.0,2.26
HG.V.0,2024-12-13,4.1955,814066.0,2.26
KE.V.0,2024-12-13,556.25,814066.0,2.26
LE.V.0,2024-12-13,192.225,814066.0,2.26
PL.V.0,2024-12-13,927.7,814066.0,2.26
RB.V.0,2024-12-13,1.9961,814066.0,2.26
SI.V.0,2024-12-13,31.0,814066.0,2.26
ZC.V.0,2024-12-13,442.5,814066.0,2.26
ZL.V.0,2024-12-13,42.64,814066.0,2.26
ZM.V.0,2024-12-13,286.0,814066.0,2.26
ZR.V.0,2024-12-13,14.98,814066.0,2.26
ZS.V.0,2024-12-13,988.75,814066.0,2.26
ZW.V.0,2024-12-13,552.0,814066.0,2.26
CL.V.0,2024-12-15,71.11,814066.0,
GC.V.0,2024-12-15,2669.3,814066.0,
HG.V.0,2024-12-15,4.2015,814066.0,
PL.V.0,2024-12-15,927.8,814066.0,
RB.V.0,2024-12-15,2.0004,814066.0,
SI.V.0,2024-12-15,31.06,814066.0,
CL.V.0,2024-12-16,70.58,814066.0,2.26
GC.V.0,2024-12-16,2668.4,814066.0,2.26
GF.V.0,2024-12-16,255.25,814066.0,2.26
HE.V.0,2024-12-16,83.525,814066.0,2.26
HG.V.0,2024-12-16,4.192,814066.0,2.26
KE.V.0,2024-12-16,558.0,814066.0,2.26
LE.V.0,2024-12-16,189.95,814066.0,2.26
PL.V.0,2024-12-16,942.0,814066.0,2.26
RB.V.0,2024-12-16,1.9742,814066.0,2.26
SI.V.0,2024-12-16,31.025,814066.0,2.26
ZC.V.0,2024-12-16,445.0,814066.0,2.26
ZL.V.0,2024-12-16,41.75,814066.0,2.26
ZM.V.0,2024-12-16,293.3,814066.0,2.26
ZR.V.0,2024-12-16,14.945,814066.0,2.26
ZS.V.0,2024-12-16,982.75,814066.0,2.26
ZW.V.0,2024-12-16,549.25,814066.0,2.26
CL.V.0,2024-12-17,70.17,814066.0,2.26
GC.V.0,2024-12-17,2663.6,814066.0,2.26
GF.V.0,2024-12-17,257.375,814066.0,2.26
HE.V.0,2024-12-17,83.2,814066.0,2.26
HG.V.0,2024-12-17,4.1455,814066.0,2.26
KE.V.0,2024-12-17,552.25,814066.0,2.26
LE.V.0,2024-12-17,189.675,814066.0,2.26
PL.V.0,2024-12-17,943.4,814066.0,2.26
RB.V.0,2024-12-17,1.9472,814066.0,2.26
SI.V.0,2024-12-17,30.97,814066.0,2.26
ZC.V.0,2024-12-17,443.5,814066.0,2.26
ZL.V.0,2024-12-17,40.63,814066.0,2.26
ZM.V.0,2024-12-17,293.5,814066.0,2.26
ZR.V.0,2024-12-17,14.975,814066.0,2.26
ZS.V.0,2024-12-17,976.75,814066.0,2.26
ZW.V.0,2024-12-17,544.75,814066.0,2.26
CL.V.0,2024-12-18,69.43,814066.0,2.26
GC.V.0,2024-12-18,2601.5,814066.0,2.26
GF.V.0,2024-12-18,256.925,814066.0,2.26
HE.V.0,2024-12-18,83.7,814066.0,2.26
HG.V.0,2024-12-18,4.0855,814066.0,2.26
KE.V.0,2024-12-18,548.5,814066.0,2.26
LE.V.0,2024-12-18,188.5,814066.0,2.26
PL.V.0,2024-12-18,919.3,814066.0,2.26
RB.V.0,2024-12-18,1.9419,814066.0,2.26
SI.V.0,2024-12-18,29.765,814066.0,2.26
ZC.V.0,2024-12-18,437.5,814066.0,2.26
ZL.V.0,2024-12-18,39.55,814066.0,2.26
ZM.V.0,2024-12-18,279.9,814066.0,2.26
ZR.V.0,2024-12-18,14.815,814066.0,2.26
ZS.V.0,2024-12-18,951.75,814066.0,2.26
ZW.V.0,2024-12-18,541.25,814066.0,2.26
CL.V.0,2024-12-19,69.2,814066.0,2.23
GC.V.0,2024-12-19,2608.8,814066.0,2.23
GF.V.0,2024-12-19,254.55,814066.0,2.23
HE.V.0,2024-12-19,83.6,814066.0,2.23
HG.V.0,2024-12-19,4.0805,814066.0,2.23
KE.V.0,2024-12-19,543.25,814066.0,2.23
LE.V.0,2024-12-19,186.35,814066.0,2.23
PL.V.0,2024-12-19,923.3,814066.0,2.23
RB.V.0,2024-12-19,1.9246,814066.0,2.23
SI.V.0,2024-12-19,29.46,814066.0,2.23
ZC.V.0,2024-12-19,440.5,814066.0,2.23
ZL.V.0,2024-12-19,40.38,814066.0,2.23
ZM.V.0,2024-12-19,291.2,814066.0,2.23
ZR.V.0,2024-12-19,14.53,814066.0,2.23
ZS.V.0,2024-12-19,963.0,814066.0,2.23
ZW.V.0,2024-12-19,532.25,814066.0,2.23
CL.V.0,2024-12-20,69.58,810089.0,2.24
GC.V.0,2024-12-20,2640.5,810089.0,2.24
GF.V.0,2024-12-20,255.875,810089.0,2.24
HE.V.0,2024-12-20,85.95,810089.0,2.24
HG.V.0,2024-12-20,4.0985,810089.0,2.24
KE.V.0,2024-12-20,544.25,810089.0,2.24
LE.V.0,2024-12-20,188.525,810089.0,2.24
PL.V.0,2024-12-20,931.9,810089.0,2.24
RB.V.0,2024-12-20,1.9505,810089.0,2.24
SI.V.0,2024-12-20,30.075,810089.0,2.24
ZC.V.0,2024-12-20,446.0,810089.0,2.24
ZL.V.0,2024-12-20,39.92,810089.0,2.24
ZM.V.0,2024-12-20,301.9,810089.0,2.24
ZR.V.0,2024-12-20,14.15,810089.0,2.24
ZS.V.0,2024-12-20,975.25,810089.0,2.24
ZW.V.0,2024-12-20,532.75,810089.0,2.24
CL.V.0,2024-12-22,69.59,810089.0,
GC.V.0,2024-12-22,2641.4,810089.0,
HG.V.0,2024-12-22,4.1115,810089.0,
PL.V.0,2024-12-22,935.9,810089.0,
RB.V.0,2024-12-22,1.9509,810089.0,
SI.V.0,2024-12-22,30.165,810089.0,
CL.V.0,2024-12-23,69.47,810089.0,2.26
GC.V.0,2024-12-23,2629.9,810089.0,2.26
GF.V.0,2024-12-23,256.65,810089.0,2.26
HE.V.0,2024-12-23,84.425,810089.0,2.26
HG.V.0,2024-12-23,4.0955,810089.0,2.26
KE.V.0,2024-12-23,551.0,810089.0,2.26
LE.V.0,2024-12-23,187.45,810089.0,2.26
PL.V.0,2024-12-23,952.9,810089.0,2.26
RB.V.0,2024-12-23,1.9536,810089.0,2.26
SI.V.0,2024-12-23,30.245,810089.0,2.26
ZC.V.0,2024-12-23,447.75,810089.0,2.26
ZL.V.0,2024-12-23,40.64,810089.0,2.26
ZM.V.0,2024-12-23,297.9,810089.0,2.26
ZR.V.0,2024-12-23,14.105,810089.0,2.26
ZS.V.0,2024-12-23,975.25,810089.0,2.26
ZW.V.0,2024-12-23,540.25,810089.0,2.26
CL.V.0,2024-12-24,70.17,810089.0,2.31
GC.V.0,2024-12-24,2633.5,810089.0,2.31
GF.V.0,2024-12-24,256.225,810089.0,2.31
