date,symbol,root,settle
2015-03-03,LE.V.0,LE,150.875
2015-03-03,PL.V.0,PL,1186.2
2015-03-03,RB.V.0,RB,1.9436
2015-03-03,SI.V.0,SI,16.31
2015-03-03,ZC.V.0,ZC,390.5
2015-03-03,ZL.V.0,ZL,32.97
2015-03-03,ZM.V.0,ZM,333.3
2015-03-03,ZR.V.0,ZR,10.645
2015-03-03,ZS.V.0,ZS,1013.0
2015-03-04,CL.V.0,CL,51.65
2015-03-04,GC.V.0,GC,1201.6
2015-03-04,GF.V.0,GF,206.8
2015-03-04,HE.V.0,HE,68.6
2015-03-04,HG.V.0,HG,2.662
2015-03-04,LE.V.0,LE,154.05
2015-03-04,PL.V.0,PL,1183.5
2015-03-04,RB.V.0,RB,1.922
2015-03-04,SI.V.0,SI,16.205
2015-03-04,ZC.V.0,ZC,389.25
2015-03-04,ZL.V.0,ZL,32.18
2015-03-04,ZM.V.0,ZM,327.8
2015-03-04,ZR.V.0,ZR,10.705
2015-03-04,ZS.V.0,ZS,995.5
2015-03-05,CL.V.0,CL,50.96
2015-03-05,GC.V.0,GC,1199.6
2015-03-05,GF.V.0,GF,205.625
2015-03-05,HE.V.0,HE,66.7
2015-03-05,HG.V.0,HG,2.6515
2015-03-05,LE.V.0,LE,153.675
2015-03-05,PL.V.0,PL,1181.9
2015-03-05,RB.V.0,RB,1.9003
2015-03-05,SI.V.0,SI,16.205
2015-03-05,ZC.V.0,ZC,390.25
2015-03-05,ZL.V.0,ZL,31.59
2015-03-05,ZM.V.0,ZM,325.3
2015-03-05,ZR.V.0,ZR,10.6
2015-03-05,ZS.V.0,ZS,985.5
2015-03-06,CL.V.0,CL,49.78
2015-03-06,GC.V.0,GC,1168.2
2015-03-06,GF.V.0,GF,209.15
2015-03-06,HE.V.0,HE,66.175
2015-03-06,HG.V.0,HG,2.6145
2015-03-06,LE.V.0,LE,155.025
2015-03-06,PL.V.0,PL,1160.3
2015-03-06,RB.V.0,RB,1.8823
2015-03-06,SI.V.0,SI,15.925
2015-03-06,ZC.V.0,ZC,386.0
2015-03-06,ZL.V.0,ZL,31.28
2015-03-06,ZM.V.0,ZM,328.0
2015-03-06,ZR.V.0,ZR,10.515
2015-03-06,ZS.V.0,ZS,985.25
2015-03-08,CL.V.0,CL,49.39
2015-03-08,GC.V.0,GC,1168.8
2015-03-08,HG.V.0,HG,2.5965
2015-03-08,PL.V.0,PL,1158.6
2015-03-08,RB.V.0,RB,1.8724
2015-03-08,SI.V.0,SI,15.85
2015-03-09,CL.V.0,CL,49.93
2015-03-09,GC.V.0,GC,1165.7
2015-03-09,GF.V.0,GF,208.5
2015-03-09,HE.V.0,HE,65.925
2015-03-09,HG.V.0,HG,2.6675
2015-03-09,LE.V.0,LE,153.975
2015-03-09,PL.V.0,PL,1147.4
2015-03-09,RB.V.0,RB,1.8714
2015-03-09,SI.V.0,SI,15.7
2015-03-09,ZC.V.0,ZC,388.5
2015-03-09,ZL.V.0,ZL,30.97
2015-03-09,ZM.V.0,ZM,334.4
2015-03-09,ZR.V.0,ZR,10.545
2015-03-09,ZS.V.0,ZS,993.25
2015-03-10,CL.V.0,CL,48.74
2015-03-10,GC.V.0,GC,1163.1
2015-03-10,GF.V.0,GF,211.0
2015-03-10,HE.V.0,HE,65.75
2015-03-10,HG.V.0,HG,2.621
2015-03-10,LE.V.0,LE,155.2
2015-03-10,PL.V.0,PL,1130.8
2015-03-10,RB.V.0,RB,1.8155
2015-03-10,SI.V.0,SI,15.635
2015-03-10,ZC.V.0,ZC,388.25
2015-03-10,ZL.V.0,ZL,30.98
2015-03-10,ZM.V.0,ZM,331.1
2015-03-10,ZR.V.0,ZR,10.55
2015-03-10,ZS.V.0,ZS,984.25
2015-03-11,CL.V.0,CL,48.37
2015-03-11,GC.V.0,GC,1154.6
2015-03-11,GF.V.0,GF,214.15
2015-03-11,HE.V.0,HE,63.5
2015-03-11,HG.V.0,HG,2.606
2015-03-11,LE.V.0,LE,156.15
2015-03-11,PL.V.0,PL,1121.7
2015-03-11,RB.V.0,RB,1.8351
2015-03-11,SI.V.0,SI,15.485
2015-03-11,ZC.V.0,ZC,390.5
2015-03-11,ZL.V.0,ZL,31.11
2015-03-11,ZM.V.0,ZM,333.3
2015-03-11,ZR.V.0,ZR,10.74
2015-03-11,ZS.V.0,ZS,993.25
2015-03-12,CL.V.0,CL,47.08
2015-03-12,GC.V.0,GC,1153.1
2015-03-12,GF.V.0,GF,211.825
2015-03-12,HE.V.0,HE,61.75
2015-03-12,HG.V.0,HG,2.661
2015-03-12,LE.V.0,LE,155.9
2015-03-12,PL.V.0,PL,1117.9
2015-03-12,RB.V.0,RB,1.8039
2015-03-12,SI.V.0,SI,15.585
2015-03-12,ZC.V.0,ZC,389.25
2015-03-12,ZL.V.0,ZL,30.89
2015-03-12,ZM.V.0,ZM,332.0
2015-03-12,ZR.V.0,ZR,10.665
2015-03-12,ZS.V.0,ZS,991.5
2015-03-13,CL.V.0,CL,45.0
2015-03-13,GC.V.0,GC,1158.4
2015-03-13,GF.V.0,GF,210.975
2015-03-13,HE.V.0,HE,62.05
2015-03-13,HG.V.0,HG,2.6745
2015-03-13,LE.V.0,LE,153.675
2015-03-13,PL.V.0,PL,1117.8
2015-03-13,RB.V.0,RB,1.756
2015-03-13,SI.V.0,SI,15.64
2015-03-13,ZC.V.0,ZC,380.25
2015-03-13,ZL.V.0,ZL,30.54
2015-03-13,ZM.V.0,ZM,327.4
2015-03-13,ZR.V.0,ZR,10.615
2015-03-13,ZS.V.0,ZS,975.0
2015-03-15,CL.V.0,CL,43.83
2015-03-15,GC.V.0,GC,1156.1
2015-03-15,HG.V.0,HG,2.668
2015-03-15,PL.V.0,PL,1117.1
2015-03-15,RB.V.0,RB,1.7367
2015-03-15,SI.V.0,SI,15.59
2015-03-16,CL.V.0,CL,43.81
2015-03-16,GC.V.0,GC,1155.5
2015-03-16,GF.V.0,GF,210.275
2015-03-16,HE.V.0,HE,61.9
2015-03-16,HG.V.0,HG,2.6655
2015-03-16,LE.V.0,LE,153.25
2015-03-16,PL.V.0,PL,1108.2
2015-03-16,RB.V.0,RB,1.7261
2015-03-16,SI.V.0,SI,15.625
2015-03-16,ZC.V.0,ZC,379.0
2015-03-16,ZL.V.0,ZL,30.36
2015-03-16,ZM.V.0,ZM,323.8
2015-03-16,ZR.V.0,ZR,10.515
2015-03-16,ZS.V.0,ZS,969.25
2015-03-17,CL.V.0,CL,42.66
2015-03-17,GC.V.0,GC,1148.8
2015-03-17,GF.V.0,GF,209.775
2015-03-17,HE.V.0,HE,61.925
2015-03-17,HG.V.0,HG,2.6335
2015-03-17,LE.V.0,LE,153.375
2015-03-17,PL.V.0,PL,1094.5
2015-03-17,RB.V.0,RB,1.7196
2015-03-17,SI.V.0,SI,15.525
2015-03-17,ZC.V.0,ZC,371.25
2015-03-17,ZL.V.0,ZL,30.05
2015-03-17,ZM.V.0,ZM,317.9
2015-03-17,ZR.V.0,ZR,10.595
2015-03-17,ZS.V.0,ZS,955.75
2015-03-18,CL.V.0,CL,44.57
2015-03-18,GC.V.0,GC,1170.9
2015-03-18,GF.V.0,GF,214.45
2015-03-18,HE.V.0,HE,60.45
2015-03-18,HG.V.0,HG,2.6065
2015-03-18,LE.V.0,LE,156.575
2015-03-18,PL.V.0,PL,1124.9
2015-03-18,RB.V.0,RB,1.807
2015-03-18,SI.V.0,SI,15.95
2015-03-18,ZC.V.0,ZC,375.0
2015-03-18,ZL.V.0,ZL,30.61
2015-03-18,ZM.V.0,ZM,321.0
2015-03-18,ZR.V.0,ZR,10.98
2015-03-18,ZS.V.0,ZS,964.25
2015-03-19,CL.V.0,CL,43.81
2015-03-19,GC.V.0,GC,1171.2
2015-03-19,GF.V.0,GF,216.25
2015-03-19,HE.V.0,HE,58.1
2015-03-19,HG.V.0,HG,2.6655
2015-03-19,LE.V.0,LE,150.05
2015-03-19,PL.V.0,PL,1123.4
2015-03-19,RB.V.0,RB,1.7701
2015-03-19,SI.V.0,SI,16.135
2015-03-19,ZC.V.0,ZC,373.75
2015-03-19,ZL.V.0,ZL,30.68
2015-03-19,ZM.V.0,ZM,319.1
2015-03-19,ZR.V.0,ZR,10.905
2015-03-19,ZS.V.0,ZS,962.25
2015-03-20,CL.V.0,CL,46.45
2015-03-20,GC.V.0,GC,1181.7
2015-03-20,GF.V.0,GF,216.425
2015-03-20,HE.V.0,HE,58.525
2015-03-20,HG.V.0,HG,2.751
2015-03-20,LE.V.0,LE,150.825
2015-03-20,PL.V.0,PL,1137.5
2015-03-20,RB.V.0,RB,1.7888
2015-03-20,SI.V.0,SI,16.725
2015-03-20,ZC.V.0,ZC,385.0
2015-03-20,ZL.V.0,ZL,30.7
2015-03-20,ZM.V.0,ZM,323.5
2015-03-20,ZR.V.0,ZR,10.92
2015-03-20,ZS.V.0,ZS,972.5
2015-03-22,CL.V.0,CL,46.03
2015-03-22,GC.V.0,GC,1185.9
2015-03-22,HG.V.0,HG,2.763
2015-03-22,PL.V.0,PL,1140.8
2015-03-22,RB.V.0,RB,1.7761
2015-03-22,SI.V.0,SI,16.795
2015-03-23,CL.V.0,CL,47.36
2015-03-23,GC.V.0,GC,1189.0
2015-03-23,GF.V.0,GF,219.375
2015-03-23,HE.V.0,HE,73.6
2015-03-23,HG.V.0,HG,2.861
2015-03-23,LE.V.0,LE,153.4
2015-03-23,PL.V.0,PL,1146.6
2015-03-23,RB.V.0,RB,1.8055
2015-03-23,SI.V.0,SI,16.98
2015-03-23,ZC.V.0,ZC,389.75
2015-03-23,ZL.V.0,ZL,31.14
2015-03-23,ZM.V.0,ZM,326.8
2015-03-23,ZR.V.0,ZR,10.99
2015-03-23,ZS.V.0,ZS,982.25
2015-03-24,CL.V.0,CL,47.38
2015-03-24,GC.V.0,GC,1191.3
2015-03-24,GF.V.0,GF,218.0
2015-03-24,HE.V.0,HE,74.125
2015-03-24,HG.V.0,HG,2.7995
2015-03-24,LE.V.0,LE,153.175
2015-03-24,PL.V.0,PL,1138.7
2015-03-24,RB.V.0,RB,1.7946
2015-03-24,SI.V.0,SI,16.91
2015-03-24,ZC.V.0,ZC,393.75
2015-03-24,ZL.V.0,ZL,31.1
2015-03-24,ZM.V.0,ZM,326.7
2015-03-24,ZR.V.0,ZR,11.145
2015-03-24,ZS.V.0,ZS,982.25
2015-03-25,CL.V.0,CL,48.87
2015-03-25,GC.V.0,GC,1194.4
2015-03-25,GF.V.0,GF,216.45
2015-03-25,HE.V.0,HE,74.475
2015-03-25,HG.V.0,HG,2.7915
2015-03-25,LE.V.0,LE,152.45
2015-03-25,PL.V.0,PL,1143.5
2015-03-25,RB.V.0,RB,1.8274
2015-03-25,SI.V.0,SI,16.92
2015-03-25,ZC.V.0,ZC,394.25
2015-03-25,ZL.V.0,ZL,31.03
2015-03-25,ZM.V.0,ZM,324.6
2015-03-25,ZR.V.0,ZR,10.95
2015-03-25,ZS.V.0,ZS,978.5
2015-03-26,CL.V.0,CL,51.1
2015-03-26,GC.V.0,GC,1202.6
2015-03-26,GF.V.0,GF,216.65
2015-03-26,HE.V.0,HE,75.3
2015-03-26,HG.V.0,HG,2.807
2015-03-26,LE.V.0,LE,152.35
2015-03-26,PL.V.0,PL,1152.8
2015-03-26,RB.V.0,RB,1.873
2015-03-26,SI.V.0,SI,17.07
2015-03-26,ZC.V.0,ZC,391.0
2015-03-26,ZL.V.0,ZL,31.11
2015-03-26,ZM.V.0,ZM,322.5
2015-03-26,ZR.V.0,ZR,11.11
2015-03-26,ZS.V.0,ZS,974.5
2015-03-27,CL.V.0,CL,48.43
2015-03-27,GC.V.0,GC,1198.3
2015-03-27,GF.V.0,GF,217.7
2015-03-27,HE.V.0,HE,74.925
2015-03-27,HG.V.0,HG,2.7645
2015-03-27,LE.V.0,LE,152.65
2015-03-27,PL.V.0,PL,1140.3
2015-03-27,RB.V.0,RB,1.7938
2015-03-27,SI.V.0,SI,16.97
2015-03-27,ZC.V.0,ZC,391.5
2015-03-27,ZL.V.0,ZL,30.64
2015-03-27,ZM.V.0,ZM,321.3
2015-03-27,ZR.V.0,ZR,10.98
2015-03-27,ZS.V.0,ZS,968.0
2015-03-29,CL.V.0,CL,48.25
2015-03-29,GC.V.0,GC,1196.4
2015-03-29,HG.V.0,HG,2.7555
2015-03-29,PL.V.0,PL,1138.7
2015-03-29,RB.V.0,RB,1.7905
2015-03-29,SI.V.0,SI,16.91
2015-03-30,CL.V.0,CL,48.6
2015-03-30,GC.V.0,GC,1185.5
2015-03-30,GF.V.0,GF,216.925
2015-03-30,HE.V.0,HE,75.8
2015-03-30,HG.V.0,HG,2.7805
2015-03-30,LE.V.0,LE,152.675
2015-03-30,PL.V.0,PL,1119.6
2015-03-30,RB.V.0,RB,1.787
2015-03-30,SI.V.0,SI,16.715
2015-03-30,ZC.V.0,ZC,394.25
2015-03-30,ZL.V.0,ZL,30.47
2015-03-30,ZM.V.0,ZM,323.6
2015-03-30,ZR.V.0,ZR,11.07
2015-03-30,ZS.V.0,ZS,969.0
2015-03-31,CL.V.0,CL,47.61
2015-03-31,GC.V.0,GC,1182.9
2015-03-31,GF.V.0,GF,216.9
2015-03-31,HE.V.0,HE,75.9
2015-03-31,HG.V.0,HG,2.743
2015-03-31,LE.V.0,LE,152.7
2015-03-31,PL.V.0,PL,1139.9
2015-03-31,RB.V.0,RB,1.7755
2015-03-31,SI.V.0,SI,16.615
2015-03-31,ZC.V.0,ZC,376.25
2015-03-31,ZL.V.0,ZL,30.48
2015-03-31,ZM.V.0,ZM,326.0
2015-03-31,ZR.V.0,ZR,10.915
2015-03-31,ZS.V.0,ZS,972.75
2015-04-01,CL.V.0,CL,49.63
2015-04-01,GC.V.0,GC,1203.8
2015-04-01,GF.V.0,GF,217.725
2015-04-01,HE.V.0,HE,76.25
2015-04-01,HG.V.0,HG,2.744
2015-04-01,LE.V.0,LE,152.65
2015-04-01,PL.V.0,PL,1161.3
2015-04-01,RB.V.0,RB,1.82
2015-04-01,SI.V.0,SI,16.955
2015-04-01,ZC.V.0,ZC,381.5
2015-04-01,ZL.V.0,ZL,30.74
2015-04-01,ZM.V.0,ZM,331.4
2015-04-01,ZR.V.0,ZR,10.77
2015-04-01,ZS.V.0,ZS,989.25
2015-04-02,CL.V.0,CL,49.55
2015-04-02,GC.V.0,GC,1202.5
2015-04-02,GF.V.0,GF,217.375
2015-04-02,HE.V.0,HE,75.875
2015-04-02,HG.V.0,HG,2.7315
2015-04-02,LE.V.0,LE,153.325
2015-04-02,PL.V.0,PL,1154.8
2015-04-02,RB.V.0,RB,1.7717
2015-04-02,SI.V.0,SI,16.755
2015-04-02,ZC.V.0,ZC,386.75
2015-04-02,ZL.V.0,ZL,30.93
2015-04-02,ZM.V.0,ZM,327.5
2015-04-02,ZR.V.0,ZR,10.87
2015-04-02,ZS.V.0,ZS,984.5
2015-04-05,CL.V.0,CL,50.0
2015-04-05,GC.V.0,GC,1217.8
2015-04-05,HG.V.0,HG,2.7475
2015-04-05,PL.V.0,PL,1175.0
2015-04-05,RB.V.0,RB,1.7748
2015-04-05,SI.V.0,SI,17.075
2015-04-06,CL.V.0,CL,51.78
2015-04-06,GC.V.0,GC,1214.8
2015-04-06,GF.V.0,GF,219.975
2015-04-06,HE.V.0,HE,63.0
2015-04-06,HG.V.0,HG,2.728
2015-04-06,LE.V.0,LE,148.525
2015-04-06,PL.V.0,PL,1177.8
2015-04-06,RB.V.0,RB,1.8371
2015-04-06,SI.V.0,SI,17.08
2015-04-06,ZC.V.0,ZC,385.0
2015-04-06,ZL.V.0,ZL,31.29
2015-04-06,ZM.V.0,ZM,322.3
2015-04-06,ZR.V.0,ZR,10.835
2015-04-06,ZS.V.0,ZS,983.5
2015-04-07,CL.V.0,CL,52.85
2015-04-07,GC.V.0,GC,1209.7
2015-04-07,GF.V.0,GF,217.5
2015-04-07,HE.V.0,HE,62.45
2015-04-07,HG.V.0,HG,2.77
2015-04-07,LE.V.0,LE,148.475
2015-04-07,PL.V.0,PL,1169.9
2015-04-07,RB.V.0,RB,1.8259
2015-04-07,ZC.V.0,ZC,383.25
2015-04-07,ZL.V.0,ZL,31.04
2015-04-07,ZM.V.0,ZM,319.3
2015-04-07,ZR.V.0,ZR,10.675
2015-04-07,ZS.V.0,ZS,977.0
2015-04-08,CL.V.0,CL,50.93
2015-04-08,GC.V.0,GC,1201.1
2015-04-08,GF.V.0,GF,213.925
2015-04-08,HE.V.0,HE,77.1
2015-04-08,HG.V.0,HG,2.7335
2015-04-08,LE.V.0,LE,151.4
2015-04-08,PL.V.0,PL,1164.4
2015-04-08,RB.V.0,RB,1.7495
2015-04-08,SI.V.0,SI,16.45
2015-04-08,ZC.V.0,ZC,379.25
2015-04-08,ZL.V.0,ZL,30.98
2015-04-08,ZM.V.0,ZM,320.0
2015-04-08,ZR.V.0,ZR,10.565
2015-04-08,ZS.V.0,ZS,972.25
2015-04-09,CL.V.0,CL,50.83
2015-04-09,GC.V.0,GC,1194.2
2015-04-09,GF.V.0,GF,213.6
2015-04-09,HE.V.0,HE,76.975
2015-04-09,HG.V.0,HG,2.729
2015-04-09,LE.V.0,LE,151.6
2015-04-09,PL.V.0,PL,1156.5
2015-04-09,RB.V.0,RB,1.7648
2015-04-09,SI.V.0,SI,16.16
2015-04-09,ZC.V.0,ZC,378.25
2015-04-09,ZL.V.0,ZL,30.84
2015-04-09,ZM.V.0,ZM,312.5
2015-04-09,ZR.V.0,ZR,10.65
2015-04-09,ZS.V.0,ZS,954.75
2015-04-10,CL.V.0,CL,51.77
2015-04-10,GC.V.0,GC,1207.8
2015-04-10,GF.V.0,GF,209.625
2015-04-10,HE.V.0,HE,78.2
2015-04-10,HG.V.0,HG,2.7345
2015-04-10,LE.V.0,LE,148.85
2015-04-10,PL.V.0,PL,1174.1
2015-04-10,RB.V.0,RB,1.8097
2015-04-10,SI.V.0,SI,16.485
2015-04-10,ZC.V.0,ZC,377.0
2015-04-10,ZL.V.0,ZL,31.09
2015-04-10,ZM.V.0,ZM,309.4
2015-04-10,ZR.V.0,ZR,10.255
2015-04-10,ZS.V.0,ZS,952.0
2015-04-12,CL.V.0,CL,51.52
2015-04-12,GC.V.0,GC,1207.9
2015-04-12,HG.V.0,HG,2.736
2015-04-12,PL.V.0,PL,1174.8
2015-04-12,RB.V.0,RB,1.8096
2015-04-12,SI.V.0,SI,16.46
2015-04-13,CL.V.0,CL,52.08
2015-04-13,GC.V.0,GC,1199.1
2015-04-13,GF.V.0,GF,209.825
2015-04-13,HE.V.0,HE,78.75
2015-04-13,HG.V.0,HG,2.721
2015-04-13,LE.V.0,LE,148.75
2015-04-13,PL.V.0,PL,1155.4
2015-04-13,RB.V.0,RB,1.813
2015-04-13,SI.V.0,SI,16.255
2015-04-13,ZC.V.0,ZC,370.25
2015-04-13,ZL.V.0,ZL,31.02
2015-04-13,ZM.V.0,ZM,308.8
2015-04-13,ZR.V.0,ZR,10.1
2015-04-13,ZS.V.0,ZS,948.75
2015-04-14,CL.V.0,CL,53.45
2015-04-14,GC.V.0,GC,1193.7
2015-04-14,GF.V.0,GF,211.85
2015-04-14,HE.V.0,HE,78.575
2015-04-14,HG.V.0,HG,2.7045
2015-04-14,LE.V.0,LE,150.75
2015-04-14,PL.V.0,PL,1153.4
2015-04-14,RB.V.0,RB,1.8504
2015-04-14,SI.V.0,SI,16.16
2015-04-14,ZC.V.0,ZC,373.0
2015-04-14,ZL.V.0,ZL,31.28
2015-04-14,ZM.V.0,ZM,313.8
2015-04-14,ZR.V.0,ZR,10.23
2015-04-14,ZS.V.0,ZS,960.0
2015-04-15,CL.V.0,CL,56.01
2015-04-15,GC.V.0,GC,1204.4
2015-04-15,GF.V.0,GF,212.975
2015-04-15,HE.V.0,HE,75.475
2015-04-15,HG.V.0,HG,2.722
2015-04-15,LE.V.0,LE,151.75
2015-04-15,PL.V.0,PL,1164.1
2015-04-15,RB.V.0,RB,1.9298
2015-04-15,SI.V.0,SI,16.345
2015-04-15,ZC.V.0,ZC,375.5
2015-04-15,ZL.V.0,ZL,31.86
2015-04-15,ZM.V.0,ZM,311.3
2015-04-15,ZR.V.0,ZR,10.37
2015-04-15,ZS.V.0,ZS,965.0
2015-04-16,CL.V.0,CL,56.54
2015-04-16,GC.V.0,GC,1198.7
2015-04-16,GF.V.0,GF,213.375
2015-04-16,HE.V.0,HE,76.375
2015-04-16,HG.V.0,HG,2.7735
2015-04-16,LE.V.0,LE,152.15
2015-04-16,PL.V.0,PL,1161.7
2015-04-16,RB.V.0,RB,1.9406
2015-04-16,SI.V.0,SI,16.26
2015-04-16,ZC.V.0,ZC,376.5
2015-04-16,ZL.V.0,ZL,31.77
2015-04-16,ZM.V.0,ZM,312.1
2015-04-16,ZR.V.0,ZR,10.275
2015-04-16,ZS.V.0,ZS,965.0
2015-04-17,CL.V.0,CL,56.14
2015-04-17,GC.V.0,GC,1203.3
2015-04-17,GF.V.0,GF,208.5
2015-04-17,HE.V.0,HE,76.075
2015-04-17,HG.V.0,HG,2.798
2015-04-17,LE.V.0,LE,149.0
2015-04-17,PL.V.0,PL,1172.0
2015-04-17,RB.V.0,RB,1.9377
2015-04-17,SI.V.0,SI,16.225
2015-04-17,ZC.V.0,ZC,379.75
2015-04-17,ZL.V.0,ZL,31.46
2015-04-17,ZM.V.0,ZM,314.7
2015-04-17,ZR.V.0,ZR,9.905
2015-04-17,ZS.V.0,ZS,967.75
2015-04-19,CL.V.0,CL,56.28
2015-04-19,GC.V.0,GC,1206.1
2015-04-19,HG.V.0,HG,2.816
2015-04-19,PL.V.0,PL,1173.0
2015-04-19,RB.V.0,RB,1.9521
2015-04-19,SI.V.0,SI,16.31
2015-04-20,CL.V.0,CL,57.86
2015-04-20,GC.V.0,GC,1195.5
2015-04-20,GF.V.0,GF,204.8
2015-04-20,HE.V.0,HE,75.45
2015-04-20,HG.V.0,HG,2.725
2015-04-20,LE.V.0,LE,145.625
2015-04-20,PL.V.0,PL,1150.1
2015-04-20,RB.V.0,RB,1.9338
2015-04-20,SI.V.0,SI,15.92
2015-04-20,ZC.V.0,ZC,377.75
2015-04-20,ZL.V.0,ZL,31.62
2015-04-20,ZM.V.0,ZM,318.5
2015-04-20,ZR.V.0,ZR,9.81
2015-04-20,ZS.V.0,ZS,977.25
2015-04-21,CL.V.0,CL,56.49
2015-04-21,GC.V.0,GC,1201.4
2015-04-21,GF.V.0,GF,206.75
2015-04-21,HE.V.0,HE,77.2
2015-04-21,HG.V.0,HG,2.6985
2015-04-21,LE.V.0,LE,146.8
2015-04-21,PL.V.0,PL,1149.3
2015-04-21,RB.V.0,RB,1.8812
2015-04-21,SI.V.0,SI,15.98
2015-04-21,ZC.V.0,ZC,373.25
2015-04-21,ZL.V.0,ZL,31.8
2015-04-21,ZM.V.0,ZM,316.0
2015-04-21,ZR.V.0,ZR,10.0
2015-04-21,ZS.V.0,ZS,975.0
2015-04-22,CL.V.0,CL,56.33
2015-04-22,GC.V.0,GC,1188.4
2015-04-22,GF.V.0,GF,207.675
2015-04-22,HE.V.0,HE,75.75
2015-04-22,HG.V.0,HG,2.667
2015-04-22,LE.V.0,LE,146.375
2015-04-22,PL.V.0,PL,1132.6
2015-04-22,RB.V.0,RB,1.9301
2015-04-22,SI.V.0,SI,15.795
2015-04-22,ZC.V.0,ZC,373.0
2015-04-22,ZL.V.0,ZL,31.75
2015-04-22,ZM.V.0,ZM,315.8
2015-04-22,ZR.V.0,ZR,10.375
2015-04-22,ZS.V.0,ZS,972.25
2015-04-23,CL.V.0,CL,57.54
2015-04-23,GC.V.0,GC,1193.2
2015-04-23,GF.V.0,GF,212.95
2015-04-23,HE.V.0,HE,78.05
2015-04-23,HG.V.0,HG,2.6925
2015-04-23,LE.V.0,LE,148.975
2015-04-23,PL.V.0,PL,1136.2
2015-04-23,RB.V.0,RB,1.9973
2015-04-23,SI.V.0,SI,15.845
2015-04-23,ZC.V.0,ZC,371.0
2015-04-23,ZL.V.0,ZL,32.19
2015-04-23,ZM.V.0,ZM,315.3
2015-04-23,ZR.V.0,ZR,10.29
2015-04-23,ZS.V.0,ZS,979.5
2015-04-24,CL.V.0,CL,57.42
2015-04-24,GC.V.0,GC,1179.9
2015-04-24,GF.V.0,GF,213.625
2015-04-24,HE.V.0,HE,79.1
2015-04-24,HG.V.0,HG,2.739
2015-04-24,LE.V.0,LE,151.15
2015-04-24,PL.V.0,PL,1125.0
2015-04-24,RB.V.0,RB,2.008
2015-04-24,SI.V.0,SI,15.715
2015-04-24,ZC.V.0,ZC,364.5
2015-04-24,ZL.V.0,ZL,31.81
2015-04-24,ZM.V.0,ZM,313.1
2015-04-24,ZR.V.0,ZR,10.24
2015-04-24,ZS.V.0,ZS,970.0
2015-04-26,CL.V.0,CL,57.26
2015-04-26,GC.V.0,GC,1178.9
2015-04-26,HG.V.0,HG,2.741
2015-04-26,PL.V.0,PL,1123.6
2015-04-26,RB.V.0,RB,2.0108
2015-04-26,SI.V.0,SI,15.73
2015-04-27,CL.V.0,CL,56.68
2015-04-27,GC.V.0,GC,1199.3
2015-04-27,GF.V.0,GF,213.6
2015-04-27,HE.V.0,HE,79.825
2015-04-27,HG.V.0,HG,2.773
2015-04-27,LE.V.0,LE,150.625
2015-04-27,PL.V.0,PL,1142.7
2015-04-27,RB.V.0,RB,2.0013
2015-04-27,SI.V.0,SI,16.31
2015-04-27,ZC.V.0,ZC,365.0
2015-04-27,ZL.V.0,ZL,31.86
2015-04-27,ZM.V.0,ZM,314.4
2015-04-27,ZR.V.0,ZR,9.855
2015-04-27,ZS.V.0,ZS,974.0
2015-04-28,CL.V.0,CL,56.86
2015-04-28,GC.V.0,GC,1211.1
2015-04-28,GF.V.0,GF,214.525
2015-04-28,HE.V.0,HE,80.325
2015-04-28,HG.V.0,HG,2.7785
2015-04-28,LE.V.0,LE,151.425
2015-04-28,PL.V.0,PL,1156.0
2015-04-28,RB.V.0,RB,1.9911
2015-04-28,SI.V.0,SI,16.57
2015-04-28,ZC.V.0,ZC,364.5
2015-04-28,ZL.V.0,ZL,31.38
2015-04-28,ZM.V.0,ZM,317.7
2015-04-28,ZR.V.0,ZR,9.95
2015-04-28,ZS.V.0,ZS,977.25
2015-04-29,CL.V.0,CL,58.5
2015-04-29,GC.V.0,GC,1204.1
2015-04-29,GF.V.0,GF,215.45
2015-04-29,HE.V.0,HE,81.825
2015-04-29,HG.V.0,HG,2.788
2015-04-29,LE.V.0,LE,151.1
2015-04-29,PL.V.0,PL,1152.7
2015-04-29,RB.V.0,RB,2.0031
2015-04-29,SI.V.0,SI,16.52
2015-04-29,ZC.V.0,ZC,368.0
2015-04-29,ZL.V.0,ZL,31.65
2015-04-29,ZM.V.0,ZM,322.8
2015-04-29,ZR.V.0,ZR,10.475
2015-04-29,ZS.V.0,ZS,988.5
2015-04-30,CL.V.0,CL,59.58
2015-04-30,GC.V.0,GC,1183.7
2015-04-30,GF.V.0,GF,214.85
2015-04-30,HE.V.0,HE,81.95
2015-04-30,HG.V.0,HG,2.878
2015-04-30,LE.V.0,LE,149.775
2015-04-30,PL.V.0,PL,1142.6
2015-04-30,RB.V.0,RB,2.046
2015-04-30,SI.V.0,SI,16.115
2015-04-30,ZC.V.0,ZC,366.0
2015-04-30,ZL.V.0,ZL,31.69
2015-04-30,ZM.V.0,ZM,316.5
2015-04-30,ZR.V.0,ZR,10.295
2015-04-30,ZS.V.0,ZS,977.0
2015-05-01,CL.V.0,CL,59.26
2015-05-01,GC.V.0,GC,1177.4
2015-05-01,GF.V.0,GF,215.05
2015-05-01,HE.V.0,HE,81.65
2015-05-01,HG.V.0,HG,2.935
2015-05-01,LE.V.0,LE,149.4
2015-05-01,PL.V.0,PL,1130.8
2015-05-01,RB.V.0,RB,2.0414
